link,text_metadata,text
https://ciudadseva.com/texto/a-circe/,"{'title': 'A Circe', 'metadata': '[Minicuento - Texto completo.]', 'author': 'Julio Torri'}","¡Circe, diosa venerable! He seguido puntualmente tus avisos. Mas no me hice amarrar al mástil cuando divisamos la isla de las sirenas, porque iba resuelto a perderme. En medio del mar silencioso estaba la pradera fatal. Parecía un cargamento de violetas errante por las aguas. ¡Circe, noble diosa de los hermosos cabellos! Mi destino es cruel. Como iba resuelto a perderme, las sirenas no cantaron para mí. FIN 1917"
https://ciudadseva.com/texto/de-funerales/,"{'title': 'De funerales', 'metadata': '[Minicuento - Texto completo.]', 'author': 'Julio Torri'}","Hoy asistí al entierro de un amigo mío. Me divertí poco, pues el panegirista estuvo muy torpe. Hasta parecía emocionado. Es inquietante el rumbo que lleva la oratoria fúnebre. En nuestros días se adereza un panegírico con lugares comunes sobre la muerte y ¡cosa increíble y absurda! con alabanzas para el difunto. El orador es casi siempre el mejor amigo del muerto, es decir, un sujeto compungido y tembloroso que nos mueve a risa con sus expresiones sinceras y sus afectos incomprensibles. Lo menos importante en un funeral es el pobre hombre que va en el ataúd. Y mientras las gentes no acepten estas ideas, continuaremos yendo a los entierros con tan pocas probabilidades de divertirnos como a un teatro. FIN"
https://ciudadseva.com/texto/de-fusilamientos/,"{'title': 'De fusilamientos', 'metadata': '[Cuento - Texto completo.]', 'author': 'Julio Torri'}","El fusilamiento es una institución que adolece de algunos inconvenientes en la actualidad. Desde luego, se practica a las primeras horas de la mañana. “Hasta para morir precisa madrugar”, me decía lúgubremente en el patíbulo un condiscípulo mío que llegó a destacarse como uno de los asesinos más notables de nuestro tiempo. El rocío de las yerbas moja lamentablemente nuestros zapatos, y el frescor del ambiente nos arromadiza. Los encantos de nuestra diáfana campiña desaparecen con las neblinas matinales. La mala educación de los jefes de escolta arrebata a los fusilamientos muchos de sus mejores partidarios. Se han ido definitivamente de entre nosotros las buenas maneras que antaño volvían dulce y noble el vivir, poniendo en el comercio diario gracia y decoro. Rudas experiencias se delatan en la cortesía peculiar de los soldados. Aun los hombres de temple más firme se sienten empequeñecidos, humillados, por el trato de quienes difícilmente se contienen un instante en la áspera ocupación de mandar y castigar. Los soldados rasos presentan a veces deplorable aspecto: los vestidos, viejos; crecidas las barbas; los zapatones cubiertos de polvo; y el mayor desaseo en las personas. Aunque sean breves instantes los que estáis ante ellos, no podéis sino sufrir atrozmente con su vista. Se explica que muchos reos sentenciados a la última pena soliciten que les venden los ojos. Por otra parte, cuando se pide como postrera gracia un tabaco, lo suministrarán de pésima calidad piadosas damas que poseen un celo admirable y una ignorancia candorosa en materia de malos hábitos. Acontece otro tanto con el vasito de aguardiente, que previene el ceremonial. La palidez de muchos en el postrer trance no procede de otra cosa sino de la baja calidad del licor que les desgarra las entrañas. El público a esta clase de diversiones es siempre numeroso; lo constituyen gente de humilde extracción, de tosca sensibilidad y de pésimo gusto en artes. Nada tan odioso como hallarse delante de tales mirones. En balde asumiréis una actitud sobria, un ademán noble y sin artificio. Nadie los estimará. Insensiblemente os veréis compelidos a las burdas frases de los embaucadores. Y luego, la carencia de especialistas de fusilamientos en la prensa periódica. Quien escribe de teatros y deportes tratará acerca de fusilamientos e incendios. ¡Perniciosa confusión de conceptos! Un fusilamiento y un incendio no son ni un deporte ni un espectáculo teatral. De aquí proviene ese estilo ampuloso que aflige al connaisseur, esas expresiones de tan penosa lectura como “visiblemente conmovido”, “su rostro denotaba la contrición”, “el terrible castigo”, etcétera. Si el Estado quiere evitar eficazmente las evasiones de los condenados a la última pena, que no redoble las guardias, ni eleve los muros de las prisiones. Que purifique solamente de pormenores enfadosos y de aparato ridículo un acto que a los ojos de algunos conserva todavía cierta importancia. FIN 1915"
https://ciudadseva.com/texto/de-la-vida-maravillosa-de-salva-obstaculos/,"{'title': 'De la vida maravillosa de Salva-Obstáculos', 'metadata': '[Cuento - Texto completo.]', 'author': 'Julio Torri'}","Salva-Obstáculos fue un hombre extraordinario; por confesión que hizo en artículo de muerte, nunca conoció lo que el mundo llama una dificultad, un impedimento, un imposible. Cuanto se propuso, ejecutó; todos los trabajos que empezó, todos, sin faltar uno, llevó a buen término. Si Salva-Obstáculos discurre anonadar lo pasado y cambiar lo que fue en lo que debió haber sido, a la hora presente careceríamos de imposible metafísico, yo os lo aseguro. A decir verdad, no sé cómo era Salva-Obstáculos. Le vi dos veces y tantas he hecho en conversaciones su pintura —añadiendo siempre algún nuevo detalle— que he acabado por no saber si era alto o bajo de cuerpo, corcovado o derecho como un huso. La infancia de Salva-Obstáculos fue la de un hombre de genio. No la hallaréis, sin embargo, en los libros para niños, al lado de la infancia del inventor de la máquina de vapor, del inventor de la máquina de coser, etc. Jamás partió Salva-Obstáculos con perros o gatos su pan ni su leche, ni compró con sus ahorros libros de texto para niños pobres. En compensación y desquite de esta dureza de condición, a los cuatro años fabricaba objetos de barro y de madera con una perfección que nunca sospecharon el viejo Franklin ni el inventor del telégrafo. Y a los cinco, tan ahincadamente se dio a componer, enderezar, remendar, completar y renovar, cuanto veía, que cuando cumplió seis años no había en su casa, en su pueblo, ni en veinte leguas a la redonda, relojes descompuestos, sillas rotas, puertas que cerraran mal del torcimiento de sus maderas, cerraduras sin llave y viceversa, etcétera. Un día, jugando con una hermana menor, descubrió que las niñas no sabían razonar correctamente, y en su interior resolvió componer cuantas cabezas de niñas había en el mundo. A los pocos meses todas las niñas razonaban con notable perfección y uniformidad —sí porque sí, no porque no, sí, pero no— como relojes que señalan la misma hora. Hasta producían un ruido particular al pensar, un ruido semejante al de una pistola que se amartilla. A los quince años, Salva-Obstáculos reformó la conversación de las gentes. Las pláticas fueron desde entonces rítmicas, justas, perfectas. Nunca volvió a oírse una paradoja. Algunas que ya habían pasado a la categoría de lugares comunes, de valores definitivos aun para las gentes del campo y los maestros de escuela, fueron desenterradas de los bajos estratos de la sociedad y destruidas en las plazas públicas. La familia, el orden, la buena fe, el espíritu de pesadez recobraron a la muerte de la paradoja todos los fueros y privilegios que habían tenido el primer día del mundo. En su inclinación por la simetría y por la uniformidad, un día se puso a igualar la densidad de la población en todas las regiones del planeta. Desde entonces no se dio punto de reposo en medir tierras y distribuir en ellas a las gentes; y a los pocos meses todos los hombres estaban repartidos en el globo a razón de once por kilómetro cuadrado. Los libros de Geografía fueron corregidos. Los amantes de la exactitud no cabían de gozo, y sin embargo, los míseros mortales, señaladamente las gentes del campo, lloraban, reconocían que la simetría no constituye la felicidad, y saludaban tristemente a sus amigos del kilómetro vecino, sin osar traspasar los límites del propio, en su temor a quebrantar aquel orden que Salva-Obstáculos había establecido sobre la tierra. Otro día, el héroe de este sencillo relato se enamoró de la hija de un molinero holandés. ¡Qué excelente ocasión para terminar aquí esta historia, haciendo que Salva-Obstáculos, el acabador de las más difíciles hazañas, sea vencido, humillado y confundido por el Amor! Moralidad es esta muy conforme con el espíritu general de las fábulas a que estamos acostumbrados. Y la presente relación podría ser asunto de una estampa en que hubiera un amorcillo que pone un pie sobre un hombre caído, y una leyenda alrededor que dijera: Omnia vincit amor, o cualquier otra cosa de este jaez. Desgraciadamente para el autor de esta narración, para las estampas, y para el espíritu general de las fábulas, Salva-Obstáculos se casó con la hija del molinero holandés y tuvo muchos hijos de ella. Cuando Salva-Obstáculos murió, por solo efecto de su voluntad siguió andando y pensando mucho tiempo, después de que su corazón había dejado de latir. Entre sus papeles se ha encontrado un proyecto para simplificar los tratados de Astronomía —suprimiendo atracciones y repulsiones estelares— por manera que la Cosmografía vendría a ser accesible aun para los poetas y las señoras casadas. Un niño que no supiera sumar y restar, podría anunciar eclipses y cometas con tanta seguridad por lo menos como cualquier director de observatorio norteamericano. Es opinión general que Salva-Obstáculos murió a poco de haber escrito este proyecto. Lloremos la muerte de Salva-Obstáculos y guardémonos de descubrir memorias y monografías sobre Astronomía. FIN El Mundo Ilustrado, 1912"
https://ciudadseva.com/texto/el-descubridor/,"{'title': 'El descubridor', 'metadata': '[Minicuento - Texto completo.]', 'author': 'Julio Torri'}","A semejanza del minero es el escritor: explota cada intuición como una cantera. A menudo dejará la dura faena pronto, pues la veta no es profunda. Otras veces dará con rico yacimiento del mejor metal, del oro más esmerado. ¡Qué penoso espectáculo cuando seguimos ocupándonos en un manto que acabó ha mucho! En cambio, ¡qué fuerza la del pensador que no llega ávidamente hasta colegir la última conclusión posible de su verdad, esterilizándola; sino que se complace en mostrarnos que es ante todo un descubridor de filones y no mísero barretero al servicio de codiciosos accionistas! FIN"
https://ciudadseva.com/texto/el-fin-de-mexico/,"{'title': 'El fin de México', 'metadata': '(Del Times de Londres)', 'author': '[Cuento - Texto completo.]'}","Escribo este relato de la destrucción de mi ciudad para el Times de Londres. Pertenecí a la Sociedad de Geografía y Estadística de México, y no tengo otro título para implorar un poco de credulidad hacia esta narración. Desde niños nos es familiar la literatura de terremotos, naufragios y demás calamidades, y así, omitiré todo pormenor que sea propio del género. No diré, además, sino lo que vi, que fue bien poco, pues mi salida de la ciudad ocurrió cuando las lavas llegaban a las primeras casas, por el rumbo de San Antonio Abad. Declaro, finalmente, que abandoné a México sin ejecutar ningún acto heroico; y me daría, en consecuencia, mucho pesar verme mañana en libros de primeras lecturas con algún heroísmo grotesco a cuestas. Ante todo, ha causado profunda extrañeza el comportamiento del viejo Popocatépetl, que tras muchos siglos de hipocresía bajo los crepúsculos tuvo la chochez de una erupción. En las leyendas del Valle de México desempeñó siempre el papel de abuelo bonachón y cachozudo que sonríe a las estrellas, indiferente a las preocupaciones humanas. —Si hubiera sido el Ajusco —decían los mexicanos— nada habría de extraordinario. Ni de temible, dada la preferencia que este enfant terrible de los volcanes americanos muestra por la vertiente del Pacífico. La completa ruina de México se consumó a las siete de la noche del día veintitrés. La prensa diaria, en ediciones especiales, la había predicho para las cinco de la tarde. El Transigente la anunció para la una. Lo cierto es que aunque se sabía que las lavas del Popocatépetl se adelantaban lenta e inevitablemente por la carretera de Tlalpan, no se tuvo la certidumbre de la catástrofe hasta las dos de la tarde. A esta hora crucé la gran Plaza Mayor de México, que ofrecía un espectáculo insólito y grandioso. El viejo palacio de los virreyes, más sombrío que nunca, estaba ornado espléndidamente por el fuego del volcán. Las torres de la catedral se alzaban siniestras y rojas en aquel ambiente de catástrofe. A medio día se interrumpió el tráfico de tranvías eléctricos y se cerraron las puertas de algunas tiendas. Pronto fueron estas asaltadas y saqueadas por el pueblo, en tanto que los limpiabotas y niños del arroyo hacían funcionar libremente los ascensores de los edificios, cabalgaban en las estatuas públicas y coronaban de harapos las azoteas y balcones de los palacios. La policía cumplió con su deber hasta los últimos instantes. Millares de gentes fueron conducidas a prisión, y de seguro el gobernador del Distrito habrá tenido un trabajo excesivo al día siguiente, en el reino de los muertos. La destrucción de Pompeya ilustra poco al lector, pues en circunstancias muy diversas ocurrió la catástrofe mexicana. Los habitantes de aquella ciudad, a causa de la corrupción de costumbres en que vivían, no pensaron, a la hora de la lluvia de cenizas, sino en salvarse. Los mexicanos por el contrario, malacostumbrados de toda su vida, por largos siglos de espiritualismo nazareno, al aplazamiento indefinido de sus más punzantes deseos, se entregaron a todos los excesos del instinto. Ante esta frenética posesión de las cosas largo tiempo codiciadas, cuya fuerza trágica hacía mayor el espectáculo de la erupción, Horacio hubiera de seguro lamentado lo escueto y áspero de la vida moderna que solo curiosidades inútiles y agudos deseos incuba. En tanto que el pueblo simple y heroico robaba a todo su sabor, los muelles aristócratas evitaban con el cloroformo y la morfina una muerte cruel. En algunos barrios, como Santa María la Ribera, las gentes de la clase media morían cristianamente. Los curas confesaban a millares y la religión triunfó en toda la línea. —La destrucción de México —oí decir a un sacerdote— será una gran lección para la descarriada Francia. En el resto de la ciudad, desaparecieron ante la inminencia del peligro todas las imperfecciones sociales que ha creado la rutina de los hombres. Los mexicanos vivieron, de este modo, sus últimas horas en el estado de naturaleza. Contra él nada puede argumentarse por este breve ensayo, pues solo un considerable aumento de población prometía. Nota de la Redacción del Times: —Aquí termina la relación del superviviente de la catástrofe. Como informes complementarios, añadiremos que se ha encendido cruda guerra entre los liberales mexicanos, que quieren hacer de Guadalajara la capital de la República, y los conservadores, que están por Puebla. México era una bella ciudad: contaba con una población de quinientos mil habitantes, y estaba situada a 2,265 metros sobre el nivel del mar. Los mexicanos visten ordinariamente el traje de charro. Por el cinematógrafo sabemos que este vestido consiste en una sandalia de madera, llamada huarache, un taparrabo de terciopelo, y un vistoso adorno de plumas en la cabeza. Los aristócratas sustituyen con el sombrero de copa, el adorno de plumas. FIN 1914"
https://ciudadseva.com/texto/el-heroe/,"{'title': 'El héroe', 'metadata': '[Minicuento - Texto completo.]', 'author': 'Julio Torri'}","Todo se adultera hoy. A mí me ha tocado personificar un heroísmo falso. Maté al pobre dragón de modo alevoso que no debe ni recordarse. El inofensivo monstruo vivía pacíficamente y no hizo mal a nadie. Hasta pagaba sus contribuciones, y llegó en inocente simplicidad a depositar su voto en las ánforas, durante las últimas elecciones generales. Me vio llegar como a un huésped, y cuando hacía ademán de recibirme y brindarme hospedaje, le hendí la cabeza de un tajo. Horrorizado por mi villanía, huí de los fotógrafos que pretendían retratarme con los despojos del pobre bicho y con el malhadado alfanje desenvainado y sangriento. Otro se aprovechó de mi fea hazaña e intentó obtener la mano de la princesa. Por desdicha mis abogados lo impidieron y aun obligaron al impostor a pagar las costas del juicio. No hubo más remedio que apechugar con la hija del rey y tomar parte en ceremonias que asquearían aun a Mr. Cecil B. de Mille. La princesa no es la joven adorable que estás desde hace varios años acostumbrado a ver por las tarjetas postales. Se trata de una venerable matrona que, como tantas mujeres que han prolongado su doncellez, se ha chupado interiormente. (Perdonadme lo bajo de la expresión.) Resulta su compañía tan enfadosa que a su lado se explica uno los horrores de todas las revoluciones. Sus aficiones son groseras: nada la complace más que exhibirse en público conmigo, haciendo gala de un amor conyugal que felizmente no existe. Tiene alma vulgar de actriz de cine. Siempre está en escena, y aun lo que dice dormida va destinado a la galería. Sus actitudes favoritas, la de infanta demócrata, de esposa sacrificada, de mujer superior que tolera menesteres humildes. A su lado siento náuseas incontenibles. En los momentos de mayor intimidad mi egregia compañera inventa frases altisonantes que me colman de infortunio: “la sangre del dragón nos une”; “tu heroicidad me ha hecho tuya para siempre”; o bien “la lengua del dragón fue el ábrete sésamo”; etcétera. Y luego las conmemoraciones, los discursos, la retórica huera… toda la triste máquina de la gloria. ¡Qué asco de mí mismo por haber comprado con una villanía bienestar y honores! ¡Cuánto envidio la sepultura olvidada de los héroes sin nombre! FIN 1940"
https://ciudadseva.com/texto/el-mal-actor-de-sus-emociones/,"{'title': 'El mal actor de sus emociones', 'metadata': '[Minicuento - Texto completo.]', 'author': 'Julio Torri'}","Y llegó a la montaña donde moraba el anciano. Sus pies estaban ensangrentados de los guijarros del camino, y empañado el fulgor de sus ojos por el desaliento y el cansancio. —Señor, siete años ha que vine a pedirte consejo. Los varones de los más remotos países alababan tu santidad y tu sabiduría. Lleno de fe escuché tus palabras: “Oye tu propio corazón, y el amor que tengas a tus hermanos no lo celes.” Y desde entonces no encubría mis pasiones a los hombres. Mi corazón fue para ellos como guija en agua clara. Mas la gracia de Dios no descendió sobre mí. Las muestras de amor que hice a mis hermanos las tuvieron por fingimiento. Y he aquí que la soledad oscureció mi camino. El ermitaño le besó tres veces en la frente; una leve sonrisa alumbró su semblante, y dijo: —Encubre a tus hermanos el amor que les tengas y disimula tus pasiones ante los hombres, porque eres, hijo mío, un mal actor de tus emociones. FIN"
https://ciudadseva.com/texto/el-vagabundo-2/,"{'title': 'El vagabundo', 'metadata': '[Minicuento - Texto completo.]', 'author': 'Julio Torri'}","En pequeño circo de cortas pretensiones trabajaba, no ha mucho, un acróbata, modesto y tímido como muchas personas de mérito. Al final de una función dominguera en algún villorrio, llegó a nuestro hombre la hora de ejecutar su suerte favorita con la que contaba para propiciarse al público de lugareños y asegurar así el buen éxito pecuniario de aquella temporada. Además de sus habilidades —nada notables que digamos— poseía resistencia poco común para la incomodidad y la miseria. Con todo, temía en esos momentos que recomenzaran las molestias de siempre: las disputas con el posadero, el secuestro de su ropilla, la intemperie y de nuevo la dolorosa y triste peregrinación. El acto que iba a realizar consistía en meterse en un saco, cuya boca ataban fuertemente los más desconfiados espectadores. Al cabo de unos minutos el saco quedaba vacío. A su invitación, montaron al tablado dos fuertes mocetones provistos de ásperas cuerdas. Introdújose él dentro del saco y pronto sintió sobre su cabeza el tirar y apretar de los lazos. En la oscuridad en que se hallaba le asaltó el vivo deseo de escapar realmente de las incomodidades de su vida trashumante. En tan extraña disposición de espíritu cerró los ojos y se dispuso a desaparecer. Momentos después se comprobó —sin sorpresa para nadie— que el saco estaba vacío y las ligaduras permanecían intactas. Lo que sí produjo cierto estupor fue que el funámbulo no reapareció durante la función. Tras un rato de espera inútil los asistentes comprendieron que el espectáculo había terminado y regresaron a sus casas. Mas a nuestro cirquero tampoco volvió a vérsele por el pueblo. Y lo curioso del caso era que nadie había reclamado en la posada su maletín. Pasados algunos días se olvidó el suceso completamente. ¡Quién se iba a preocupar por un vagabundo! FIN"
https://ciudadseva.com/texto/era-un-pais-pobre/,"{'title': 'Era un país pobre', 'metadata': '[Cuento - Texto completo.]', 'author': 'Julio Torri'}","Era un país pobre, como tantos otros de que guarda siempre confuso recuerdo el viajero impenitente. La exportación se reducía a pieles de camello, utensilios de barro, estampas devotas y diccionarios de bolsillo. Ya adivinaréis que se vivía por completo de géneros y efectos traídos de otras naciones. A pesar de la escasa producción de riquezas sobrevino un periodo de florecimiento artístico. Si sois profesores de literatura, os explicaréis el hecho fácilmente. Aparecieron muchos poetas, de los cuales uno era idílico, lleno de ternura y sentido de la naturaleza y también muy poseído de la solemne misión de los bardos; y otro, satánico —verdadera bête noire de cierta crítica mojigata—, a quien todas las señoras deseaban conocer, y que en lo personal era un pobre y desmedrado sujeto. Hubo también incontables historiadores: uno de ellos, medioevalista omnisciente, aunaba del investigador impecable y del sintetizador amenísimo; otros eran concienzudos y prolijos, o elegantes y de doctrina cada vez más sospechosa. La crítica literaria prosperaba con lozanía. Además de los tres o cuatro inevitables retrasados, que censuraban por sistema cuanto paraba en sus manos y que sin fruto predicaban el retorno a una época remota de mediocridad académica, había escritores eruditos e inteligentes que justificaban, ante una opinión cada vez más interesada, los caprichos y rarezas de los hombres de gusto. La novela, el teatro, el ensayo adquirían inusitado vigor. Después de los dioses mayores venía la innumerable caterva de los que escriben alguna vez, de los literatos sin letras, de los poetas que cuentan más como lectores, y cuyos nombres se confunden (en la memoria de cualquiera de nosotros, harto recargada de cosas inútiles), con los que vemos a diario en los rótulos de la calle. Los extranjeros comenzaron a interesarse por este renacimiento de las artes, del que tuvieron noticias por incontables traducciones, algunas infelicísimas aunque a precios verdaderamente reducidos. Entonces se notó por primera vez un curioso fenómeno, muy citado en adelante por los tratadistas de Economía Política: el apogeo literario producía una alza de valores en los mercados extranjeros. ¡Qué sorpresa para los hombres de negocios! ¡Quién iba a sospechar que los libros de versos y embustes poseyeran tan útiles virtudes! En fin, la ciencia económica abunda en ironías y paradojas. Había que aprovechar desde luego esta nueva fuente de riquezas. Se dictó una ley que puso a la literatura y demás artes bajo la jurisdicción del ministro de las finanzas. Los salones (bien provistos por cierto de impertinencia femenina), las academias, los cenáculos, todo fue reglamentado, inspeccionado y administrado. Los hombres graves, los hombres serios protegían sin rubor las artes. En la Bolsa se hablaba corrientemente de realismo e idealismo, de problemas de expresión, de las Memorias de Goethe y de los Reisebilder de Heine. El ministro de las finanzas presentaba por Navidad al Parlamento un presupuesto de la probable producción literaria del año siguiente: tantas novelas, tantos poemas… se restablece el equilibrio en favor de los géneros en prosa con cien libros de historia. Las mayorías gubernamentales estaban por los géneros en prosa, mientras que las izquierdas de la oposición exigían siempre mayor copia de versos. Las acciones y géneros subían siempre en las cotizaciones de las bolsas. La moneda valía ya más que la libra esterlina, a pesar de que años antes se codeaba con el reis de Portugal en las listas de los mercados. A cada nuevo libro correspondía una alza, y aun a cada buena frase y a cada verso noble. Si había una cita equivocada en este tratado o en aquel prólogo, los valores bajaban algunos puntos. El costo de la vida humana había descendido al límite de lo posible. Todas las despensas estaban bien abastecidas. Humeaban los pucheros de los aldeanos y el vino tierno henchía alegremente las cubas. Las señoras ya no hablaban de carestía, sino de sus alacenas bien repletas de holandas y brocados, de sus tarros de confituras y conservas, de sus arquillas que guardaban lucientes cintillos y pedrerías deslumbradoras. Pero un día ocurrió una catástrofe. Bruscamente descendió la moneda muchos puntos en las cotizaciones. Pasaron semanas y el descenso continuó: no se trataba, pues, de un golpe de Bolsa. ¿Qué había sucedido? Todos se lo preguntaban en vano. Las señoras atribuían el desastre a la mala educación de las clases inferiores y al escote excesivo que impuso la moda aquel invierno. La causa sin duda había de ser literaria. Sin embargo, los cenáculos, ateneos y todo el complicado mecanismo literario-burocrático seguía funcionando a maravilla. Nadie había salido de su línea. Ordenose una minuciosa investigación; los mejores críticos fueron encargados de llevarla a buen fin. En realidad, nunca se llegó a saber la razón de aquella catástrofe financiera. El dictamen de los críticos señalaba a algunos escritores de pensamiento tan torturado, de invenciones tan complicadas y de psicología tan aguda y monstruosa, que sus libros volvían más desgraciados a los lectores, les ennegrecían en extremo sus opiniones y les hacían, por último, renunciar a descubrir en la literatura la fuente milagrosa a donde purificar el espíritu de sus cuidados. Ciertamente las artes no pueden ser el único sostén del bienestar de un pueblo. FIN"
